bird_name,item_taxon,diet_percentage
Canvasback,"Poales [grasses, sedges, and allies]",8.75
Canvasback,Trichoptera [caddisflies],0.31
Canvasback,Trichoptera larva [caddisflies],1.5
Canvasback,Trichoptera nymph [caddisflies],1.8
Canvasback,Unid. Animalia,5.57
Canvasback,Unid. Annelida,0.1
Canvasback,Unid. Gastropoda,4.71
Canvasback,Unid. Magnoliopsida,3.53
Canvasback,Unid. Mollusca,0.01
Canvasback,Unid. Tracheophyta,22.41
Canvasback,Veneroida,19.13
Redhead,Alismatales [water plantains and allies],19.45
Redhead,"Caryophyllales [pinks, cactuses, and allies]",4.67
Redhead,Charales,8.15
Redhead,Cladophorales,0.73
Redhead,Diptera [flies],6.67
Redhead,Diptera larva [flies],1.35
Redhead,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.07
Redhead,"Poales [grasses, sedges, and allies]",8.53
Redhead,Trichoptera [caddisflies],0.33
Redhead,Trichoptera larva [caddisflies],4.73
Redhead,Trichoptera nymph [caddisflies],3.55
Redhead,Unid. Animalia,5.57
Redhead,Unid. Bivalvia,0.01
Redhead,Unid. Gastropoda,1.11
Redhead,Unid. Insecta,0.07
Redhead,Unid. Magnoliopsida,2.49
Redhead,Unid. Plantae,0.27
Redhead,Unid. Tracheophyta,32.09
Ring-necked Duck,Alismatales [water plantains and allies],2.21
Ring-necked Duck,Basommatophora,5.37
Ring-necked Duck,"Caryophyllales [pinks, cactuses, and allies]",4.83
Ring-necked Duck,Ceratophyllales [coontails],1.55
Ring-necked Duck,Charales,3.35
Ring-necked Duck,Coleoptera [beetles],0.11
Ring-necked Duck,Commelinales [spiderworts and allies],1.18
Ring-necked Duck,Diplostraca [clam shrimps and water fleas],0.5
Ring-necked Duck,Diptera [flies],3.24
Ring-necked Duck,"Fagales [beeches, oaks, walnuts, and allies]",0.03
Ring-necked Duck,"Malpighiales [nances, willows, and allies]",0.16
Ring-necked Duck,"Nymphaeales [water-lilies, fanworts, and allies]",3.84
Ring-necked Duck,Odonata nymph [dragonflies and damselflies],1.16
Ring-necked Duck,Pinales [conifers],0.35
Ring-necked Duck,"Poales [grasses, sedges, and allies]",27.23
Ring-necked Duck,"Rosales [roses, elms, figs, and allies]",0.08
Ring-necked Duck,"Saxifragales [saxifrages, stonecrops, and allies]",1.01
Ring-necked Duck,Trichoptera [caddisflies],9.88
Ring-necked Duck,Unid. Animalia,10.61
Ring-necked Duck,Unid. Arthropoda,0.08
Ring-necked Duck,Unid. Magnoliopsida,1.07
Ring-necked Duck,Unid. Polychaeta,2.25
Ring-necked Duck,Unid. Tracheophyta,26.62
Ring-necked Duck,Veneroida,1.62
Greater Scaup,Alismatales [water plantains and allies],10.09
Greater Scaup,Amphipoda [amphipods],0.28
Greater Scaup,Basommatophora,1.6
Greater Scaup,Cephalaspidea [headshield slugs],0.05
Greater Scaup,Charales,1.73
Greater Scaup,"Cypriniformes [minnows, suckers, carps, and loaches]",0.15
Greater Scaup,Decapoda [decapods],0.36
Greater Scaup,Diptera [flies],0.01
Greater Scaup,Heterostropha,0.93
Greater Scaup,Isopoda [isopods],0.01
Greater Scaup,Mytiloida,1.47
Greater Scaup,Neogastropoda [neogastropod snails],0.06
Greater Scaup,Neotaenioglossa,15.44
Greater Scaup,Nuculoida,0.06
Greater Scaup,Pholadomyoida,0.34
Greater Scaup,"Poales [grasses, sedges, and allies]",0.14
Greater Scaup,Trichoptera [caddisflies],0.51
Greater Scaup,Ulvales [sea lettuces and allies],3.09
Greater Scaup,Unid. Animalia,17.58
Greater Scaup,Unid. Annelida,0.07
Greater Scaup,Unid. Arthropoda,1.75
Greater Scaup,Unid. Bivalvia,1.89
Greater Scaup,Unid. Bryozoa,0.07
Greater Scaup,Unid. Gastropoda,7.22
Greater Scaup,Unid. Magnoliopsida,0.07
Greater Scaup,Unid. Mollusca,1.87
Greater Scaup,Unid. Plantae,4.51
Greater Scaup,Unid. Tracheophyta,19.49
Greater Scaup,Veneroida,9.17
Lesser Scaup,Alismatales [water plantains and allies],1.76
Lesser Scaup,Amphipoda [amphipods],11.13
Lesser Scaup,Architaenioglossa [architaenioglossan snails],0.09
Lesser Scaup,Basommatophora,4.75
Lesser Scaup,"Caryophyllales [pinks, cactuses, and allies]",0.8
Lesser Scaup,Ceratophyllales [coontails],0.15
Lesser Scaup,Charales,0.16
Lesser Scaup,Coleoptera [beetles],0.34
Lesser Scaup,"Cypriniformes [minnows, suckers, carps, and loaches]",0.45
Lesser Scaup,Decapoda [decapods],0.66
Lesser Scaup,Diplostraca [clam shrimps and water fleas],0.09
Lesser Scaup,Diptera [flies],8.66
Lesser Scaup,Diptera larva [flies],1.3
Lesser Scaup,Gasterosteiformes [sticklebacks and seamoths],0.57
Lesser Scaup,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.28
Lesser Scaup,Heterostropha,1.0
Lesser Scaup,Neotaenioglossa,0.36
Lesser Scaup,"Nymphaeales [water-lilies, fanworts, and allies]",0.04
Lesser Scaup,Odonata [dragonflies and damselflies],0.35
Lesser Scaup,Odonata larva [dragonflies and damselflies],6.27
Lesser Scaup,Odonata nymph [dragonflies and damselflies],0.14
Lesser Scaup,Perciformes [perch-like fishes],0.09
Lesser Scaup,"Poales [grasses, sedges, and allies]",4.0
Lesser Scaup,"Saxifragales [saxifrages, stonecrops, and allies]",0.01
Lesser Scaup,Trichoptera [caddisflies],2.04
Lesser Scaup,Unid. Animalia,14.91
Lesser Scaup,Unid. Annelida,0.15
Lesser Scaup,Unid. Chlorophyta,0.21
Lesser Scaup,Unid. Chordata,0.12
Lesser Scaup,Unid. Clitellata,1.85
Lesser Scaup,Unid. Gastropoda,1.98
Lesser Scaup,Unid. Insecta,2.45
Lesser Scaup,Unid. Magnoliopsida,0.46
Lesser Scaup,Unid. Maxillopoda,0.45
Lesser Scaup,Unid. Ostracoda,1.62
Lesser Scaup,Unid. Tracheophyta,23.41
Lesser Scaup,Unionoida [freshwater mussels],1.27
Lesser Scaup,Veneroida,5.58
Harlequin Duck,Actiniaria [sea anemones],0.09
Harlequin Duck,Amphipoda [amphipods],3.95
Harlequin Duck,Archaeogastropoda,4.7
Harlequin Duck,Chitonida,11.42
Harlequin Duck,Decapoda [decapods],14.19
Harlequin Duck,Dendrochirotida,0.74
Harlequin Duck,Diptera larva [flies],1.96
Harlequin Duck,Diptera pupa [flies],0.06
Harlequin Duck,Echinoida,0.57
Harlequin Duck,Forcipulatida [forcipulatidan sea stars],0.22
Harlequin Duck,Heterostropha,0.02
Harlequin Duck,Isopoda [isopods],1.01
Harlequin Duck,Mytiloida,3.75
Harlequin Duck,Neogastropoda [neogastropod snails],0.91
Harlequin Duck,Neogastropoda egg [neogastropod snails],0.5
Harlequin Duck,Neotaenioglossa,11.65
Harlequin Duck,Patellogastropoda [true limpets],4.25
Harlequin Duck,Perciformes [perch-like fishes],0.09
Harlequin Duck,Phyllodocida,0.05
Harlequin Duck,Scorpaeniformes [mail-cheeked fishes],0.98
Harlequin Duck,Sessilia [sessile barnacles],0.17
Harlequin Duck,Terebellida,0.14
Harlequin Duck,Ulotrichales,0.53
Harlequin Duck,Ulvales [sea lettuces and allies],5.13
Harlequin Duck,Unid. Animalia,5.17
Harlequin Duck,Unid. Asteroidea,0.04
Harlequin Duck,Unid. Bivalvia,1.38
Harlequin Duck,Unid. Chordata,3.13
Harlequin Duck,Unid. Chordata egg,0.06
Harlequin Duck,Unid. Echinodermata,0.06
Harlequin Duck,Unid. Gastropoda,9.82
Harlequin Duck,Unid. Maxillopoda,0.04
Harlequin Duck,Unid. Non-biological,3.13
Harlequin Duck,Unid. Plantae,0.87
Harlequin Duck,Unid. Polychaeta,0.1
Harlequin Duck,Unid. Teleostei egg,9.24
Surf Scoter,Alismatales [water plantains and allies],0.36
Surf Scoter,Amphipoda [amphipods],0.11
Surf Scoter,Clupeiformes egg [herrings],1.52
Surf Scoter,Coleoptera [beetles],0.17
Surf Scoter,Decapoda [decapods],0.35
Surf Scoter,Myoida,0.8
Surf Scoter,Mytiloida,25.04
Surf Scoter,Neotaenioglossa,0.36
Surf Scoter,Odonata [dragonflies and damselflies],0.21
Surf Scoter,Sessilia [sessile barnacles],1.48
Surf Scoter,Trichoptera [caddisflies],0.36
Surf Scoter,Unid. Animalia,41.34
Surf Scoter,Unid. Arthropoda,1.18
Surf Scoter,Unid. Bivalvia,0.91
Surf Scoter,Unid. Chordata,0.37
Surf Scoter,Unid. Echinodermata,0.2
Surf Scoter,Unid. Gastropoda,0.73
Surf Scoter,Unid. Insecta,0.33
Surf Scoter,Unid. Mollusca,4.31
Surf Scoter,Unid. Tracheophyta,8.03
Surf Scoter,Veneroida,11.82
White-winged Scoter,Amphipoda [amphipods],23.7
White-winged Scoter,Decapoda [decapods],0.99
White-winged Scoter,Sessilia [sessile barnacles],2.14
White-winged Scoter,Unid. Animalia,46.55
White-winged Scoter,Unid. Bivalvia,16.91
White-winged Scoter,Unid. Chordata,0.21
White-winged Scoter,Unid. Gastropoda,2.74
White-winged Scoter,Unid. Insecta,0.99
White-winged Scoter,Unid. Mollusca,0.29
White-winged Scoter,Unid. Tracheophyta,5.47
Black Scoter,Unid. Animalia,94.0
Black Scoter,Unid. Tracheophyta,6.0
Long-tailed Duck,Amphipoda [amphipods],22.29
Long-tailed Duck,Decapoda [decapods],6.18
Long-tailed Duck,Isopoda [isopods],5.51
Long-tailed Duck,Mysida [opossum shrimps],18.7
Long-tailed Duck,Unid. Animalia,12.5
Long-tailed Duck,Unid. Bivalvia,17.99
Long-tailed Duck,Unid. Chordata,3.88
Long-tailed Duck,Unid. Gastropoda,12.95
Bufflehead,Amphipoda [amphipods],1.91
Bufflehead,Coleoptera [beetles],1.68
Bufflehead,Decapoda [decapods],9.5
Bufflehead,Diptera [flies],3.95
Bufflehead,Ephemeroptera [mayflies],1.5
Bufflehead,"Hemiptera [true bugs, hoppers, aphids, and allies]",5.52
Bufflehead,Isopoda [isopods],1.63
Bufflehead,Odonata [dragonflies and damselflies],2.73
Bufflehead,Trichoptera [caddisflies],1.94
Bufflehead,Unid. Animalia,26.5
Bufflehead,Unid. Arthropoda,2.6
Bufflehead,Unid. Bivalvia,9.06
Bufflehead,Unid. Chordata,2.62
Bufflehead,Unid. Gastropoda,5.99
Bufflehead,Unid. Insecta,4.35
Bufflehead,Unid. Magnoliopsida,9.77
Bufflehead,Unid. Mollusca,0.39
Bufflehead,Unid. Tracheophyta,8.34
Common Goldeneye,Alismatales [water plantains and allies],0.1
Common Goldeneye,Amphipoda [amphipods],0.99
Common Goldeneye,Coleoptera [beetles],0.02
Common Goldeneye,Decapoda [decapods],8.23
Common Goldeneye,Diptera larva [flies],2.76
Common Goldeneye,Ephemeroptera nymph [mayflies],0.15
Common Goldeneye,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.71
Common Goldeneye,Mytiloida,2.22
Common Goldeneye,Odonata nymph [dragonflies and damselflies],0.65
Common Goldeneye,"Salmoniformes [salmons, trouts, and whitefishes]",1.76
Common Goldeneye,"Salmoniformes egg [salmons, trouts, and whitefishes]",5.7
Common Goldeneye,"Saxifragales [saxifrages, stonecrops, and allies]",0.15
Common Goldeneye,Scorpaeniformes [mail-cheeked fishes],3.77
Common Goldeneye,Trichoptera larva [caddisflies],11.95
Common Goldeneye,Unid. Animalia,22.53
Common Goldeneye,Unid. Arthropoda,6.16
Common Goldeneye,Unid. Chordata,0.91
Common Goldeneye,Unid. Gastropoda,1.42
Common Goldeneye,Unid. Insecta,2.43
Common Goldeneye,Unid. Insecta larva,4.63
Common Goldeneye,Unid. Malacostraca,4.0
Common Goldeneye,Unid. Mollusca,4.42
Common Goldeneye,Unid. Teleostei,0.07
Common Goldeneye,Unid. Tracheophyta,14.29
Barrow's Goldeneye,Amphipoda [amphipods],8.25
Barrow's Goldeneye,Clupeiformes egg [herrings],0.0
Barrow's Goldeneye,Coleoptera [beetles],0.11
Barrow's Goldeneye,Decapoda [decapods],1.58
Barrow's Goldeneye,Diptera [flies],1.9
Barrow's Goldeneye,Ephemeroptera nymph [mayflies],0.06
Barrow's Goldeneye,"Hemiptera [true bugs, hoppers, aphids, and allies]",7.29
Barrow's Goldeneye,Mytiloida,3.21
Barrow's Goldeneye,Odonata nymph [dragonflies and damselflies],5.95
Barrow's Goldeneye,"Poales [grasses, sedges, and allies]",0.15
Barrow's Goldeneye,"Salmoniformes [salmons, trouts, and whitefishes]",1.8
Barrow's Goldeneye,"Salmoniformes egg [salmons, trouts, and whitefishes]",3.76
Barrow's Goldeneye,Scorpaeniformes [mail-cheeked fishes],0.01
Barrow's Goldeneye,Trichoptera larva [caddisflies],19.91
Barrow's Goldeneye,Unid. Animalia,15.25
Barrow's Goldeneye,Unid. Arthropoda,0.98
Barrow's Goldeneye,Unid. Bivalvia,2.57
Barrow's Goldeneye,Unid. Euchelicerata,0.08
Barrow's Goldeneye,Unid. Gastropoda,3.56
Barrow's Goldeneye,Unid. Insecta,7.29
Barrow's Goldeneye,Unid. Magnoliopsida,0.33
Barrow's Goldeneye,Unid. Malacostraca,0.07
Barrow's Goldeneye,Unid. Plantae,1.19
Barrow's Goldeneye,Unid. Teleostei,0.34
Barrow's Goldeneye,Unid. Tracheophyta,14.37
Hooded Merganser,Decapoda [decapods],6.85
Hooded Merganser,Perciformes [perch-like fishes],3.96
Hooded Merganser,"Salmoniformes [salmons, trouts, and whitefishes]",51.54
Hooded Merganser,Unid. Amphibia,1.2
Hooded Merganser,Unid. Arthropoda,2.0
Hooded Merganser,Unid. Chordata,13.32
Hooded Merganser,Unid. Insecta,2.6
Hooded Merganser,Unid. Mollusca,0.2
Hooded Merganser,Unid. Teleostei,17.53
Hooded Merganser,Unid. Tracheophyta,0.8
Common Merganser,Anura [frogs and toads],0.13
Common Merganser,Clupeiformes [herrings],31.06
Common Merganser,"Cypriniformes [minnows, suckers, carps, and loaches]",17.84
Common Merganser,Decapoda [decapods],1.47
Common Merganser,Gasterosteiformes [sticklebacks and seamoths],2.85
Common Merganser,Perciformes [perch-like fishes],17.98
Common Merganser,"Salmoniformes [salmons, trouts, and whitefishes]",26.43
Common Merganser,Siluriformes [catfishes],0.19
Common Merganser,Unid. Chordata,2.0
Common Merganser,Unid. Insecta,0.07
Red-breasted Merganser,Anguilliformes [true eels],3.15
Red-breasted Merganser,Clupeiformes [herrings],42.55
Red-breasted Merganser,"Cypriniformes [minnows, suckers, carps, and loaches]",4.67
Red-breasted Merganser,Gasterosteiformes [sticklebacks and seamoths],1.55
Red-breasted Merganser,Perciformes [perch-like fishes],5.88
Red-breasted Merganser,Petromyzontiformes [lampreys],0.1
Red-breasted Merganser,"Salmoniformes [salmons, trouts, and whitefishes]",8.8
Red-breasted Merganser,"Salmoniformes juvenile [salmons, trouts, and whitefishes]",33.25
Red-breasted Merganser,Veneroida,0.05
Ruddy Duck,Amphipoda [amphipods],1.18
Ruddy Duck,Coleoptera [beetles],0.18
Ruddy Duck,Diptera [flies],4.82
Ruddy Duck,Diptera larva [flies],32.11
Ruddy Duck,Ephemeroptera [mayflies],0.91
Ruddy Duck,"Hemiptera [true bugs, hoppers, aphids, and allies]",10.01
Ruddy Duck,Notostraca [tadpole shrimps],0.09
Ruddy Duck,Odonata [dragonflies and damselflies],0.82
Ruddy Duck,Trichoptera [caddisflies],0.73
Ruddy Duck,Unid. Animalia,14.8
Ruddy Duck,Unid. Annelida,2.18
Ruddy Duck,Unid. Gastropoda,0.55
Ruddy Duck,Unid. Magnoliopsida,4.54
Ruddy Duck,Unid. Tracheophyta,27.09
Ring-necked Pheasant,Anura [frogs and toads],0.02
Ring-necked Pheasant,Araneae [spiders],0.0
Ring-necked Pheasant,"Caryophyllales [pinks, cactuses, and allies]",1.03
Ring-necked Pheasant,Coleoptera [beetles],0.08
Ring-necked Pheasant,Diptera [flies],0.03
Ring-necked Pheasant,"Fabales [legumes, milkworts, and allies]",3.39
Ring-necked Pheasant,"Hymenoptera [ants, bees, wasps, and sawflies]",0.01
Ring-necked Pheasant,Lepidoptera larva;pupa;adult,0.03
Ring-necked Pheasant,"Orthoptera [grasshoppers, crickets, and katydids]",0.05
Ring-necked Pheasant,"Poales [grasses, sedges, and allies]",61.59
Ring-necked Pheasant,Unid. Animalia,1.38
Ring-necked Pheasant,Unid. Clitellata,0.08
Ring-necked Pheasant,Unid. Diplopoda,0.0
Ring-necked Pheasant,Unid. Gastropoda,1.07
Ring-necked Pheasant,Unid. Insecta,2.95
Ring-necked Pheasant,Unid. Magnoliopsida,8.0
Ring-necked Pheasant,Unid. Tracheophyta,20.41
Ruffed Grouse,Agaricales [gilled mushrooms],0.04
Ruffed Grouse,Aquifoliales [hollies and allies],0.17
Ruffed Grouse,Araneae [spiders],0.01
Ruffed Grouse,Arcoida,0.43
Ruffed Grouse,"Asparagales [agaves, orchids, irises, and allies]",0.03
Ruffed Grouse,"Asterales [asters, bellflowers, fanflowers, and allies]",1.93
Ruffed Grouse,"Caryophyllales [pinks, cactuses, and allies]",0.2
Ruffed Grouse,Celastrales [staff-vines and allies],0.13
Ruffed Grouse,Coleoptera [beetles],0.01
Ruffed Grouse,"Cornales [dogwoods, hydrangeas, and allies]",0.99
Ruffed Grouse,"Dipsacales [honeysuckles, moschatels, and allies]",2.83
Ruffed Grouse,Equisetales [horsetails],0.05
Ruffed Grouse,"Ericales [heathers, balsams, primroses, and allies]",4.75
Ruffed Grouse,"Fabales [legumes, milkworts, and allies]",3.74
Ruffed Grouse,"Fagales [beeches, oaks, walnuts, and allies]",10.3
Ruffed Grouse,"Hemiptera [true bugs, hoppers, aphids, and allies]",0.01
Ruffed Grouse,"Hymenoptera [ants, bees, wasps, and sawflies]",0.01
Ruffed Grouse,"Liliales [lilies, supplejacks, and allies]",3.07
Ruffed Grouse,"Malpighiales [nances, willows, and allies]",17.24
Ruffed Grouse,Ophioglossales [adder's-tongues and allies],0.13
Ruffed Grouse,"Orthoptera [grasshoppers, crickets, and katydids]",0.01
Ruffed Grouse,"Oxalidales [woodsorrels, quandongs, and allies]",0.06
Ruffed Grouse,"Poales [grasses, sedges, and allies]",1.74
Ruffed Grouse,Polypodiales,1.75
Ruffed Grouse,"Ranunculales [buttercups, poppies, and allies]",0.54
Ruffed Grouse,"Rosales [roses, elms, figs, and allies]",11.61
Ruffed Grouse,"Rosales 1.1 [roses, elms, figs, and allies]",0.02
Ruffed Grouse,"Santalales [sandalwoods, mistletoes, and allies]",0.21
Ruffed Grouse,"Sapindales [soapberries, cashews, mahoganies, and allies]",2.4
Ruffed Grouse,"Saxifragales [saxifrages, stonecrops, and allies]",0.81
Ruffed Grouse,"Solanales [nightshades, bindweeds, gooseweeds, and allies]",0.47
Ruffed Grouse,Unid. Animalia,0.89
Ruffed Grouse,Unid. Arthropoda,0.1
Ruffed Grouse,Unid. Basidiomycota,0.02
Ruffed Grouse,Unid. Magnoliopsida,7.54
Ruffed Grouse,Unid. Non-biological,0.08
Ruffed Grouse,Unid. Polypodiopsida,0.26
Ruffed Grouse,Unid. Tracheophyta,12.98
Ruffed Grouse,Unid. Unknown,1.36
Ruffed Grouse,Vitales,4.07
Wild Turkey,Alismatales [water plantains and allies],0.02
Wild Turkey,Aquifoliales [hollies and allies],0.77
Wild Turkey,"Arecales [palms, bullanocks, and allies]",0.98
Wild Turkey,"Asparagales [agaves, orchids, irises, and allies]",1.05
Wild Turkey,"Asterales [asters, bellflowers, fanflowers, and allies]",4.17
Wild Turkey,Boraginales,0.09
Wild Turkey,"Brassicales [mustards, capers, and allies]",1.43
Wild Turkey,"Caryophyllales [pinks, cactuses, and allies]",0.52
Wild Turkey,Caudata [salamanders],0.0
Wild Turkey,Coleoptera [beetles],0.46
Wild Turkey,"Cornales [dogwoods, hydrangeas, and allies]",0.15
Wild Turkey,"Ericales [heathers, balsams, primroses, and allies]",3.56
Wild Turkey,"Fabales [legumes, milkworts, and allies]",1.81
Wild Turkey,"Fagales [beeches, oaks, walnuts, and allies]",5.66
Wild Turkey,"Gentianales [gentians, dogbanes, madders, and allies]",0.08
Wild Turkey,"Geraniales [geraniums, bridal wreaths, and allies]",0.08
Wild Turkey,Isoetales [quillworts],0.02
Wild Turkey,"Lamiales [mints, plantains, olives, and allies]",0.21
Wild Turkey,"Liliales [lilies, supplejacks, and allies]",0.16
Wild Turkey,"Malpighiales [nances, willows, and allies]",0.09
Wild Turkey,"Malvales [mallows, rock-roses, and allies]",0.08
Wild Turkey,"Myrtales [myrtles, evening primroses, and allies]",0.01
Wild Turkey,Odonata [dragonflies and damselflies],0.05
Wild Turkey,"Orthoptera [grasshoppers, crickets, and katydids]",0.48
Wild Turkey,"Oxalidales [woodsorrels, quandongs, and allies]",0.08
Wild Turkey,Pinales [conifers],8.02
Wild Turkey,"Poales [grasses, sedges, and allies]",29.23
Wild Turkey,"Psocodea [barklice, booklice, and parasitic lice]",0.02
Wild Turkey,"Ranunculales [buttercups, poppies, and allies]",0.29
Wild Turkey,"Rosales [roses, elms, figs, and allies]",4.13
Wild Turkey,"Sapindales [soapberries, cashews, mahoganies, and allies]",0.74
Wild Turkey,"Solanales [nightshades, bindweeds, gooseweeds, and allies]",0.05
Wild Turkey,Unid. Animalia,6.87
Wild Turkey,Unid. Chlorophyceae,0.01
Wild Turkey,Unid. Fungi,0.26
Wild Turkey,Unid. Insecta,0.94
Wild Turkey,Unid. Magnoliopsida,10.55
Wild Turkey,Unid. Non-biological,0.81
Wild Turkey,Unid. Tracheophyta,16.6
Wild Turkey,Unid. Unknown,0.17
Wild Turkey,Vitales,0.38
Mountain Quail,"Asterales [asters, bellflowers, fanflowers, and allies]",0.76
Mountain Quail,"Caryophyllales [pinks, cactuses, and allies]",2.4
Mountain Quail,Coleoptera [beetles],0.46
Mountain Quail,"Fabales [legumes, milkworts, and allies]",5.25
Mountain Quail,"Fagales [beeches, oaks, walnuts, and allies]",0.23
Mountain Quail,"Geraniales [geraniums, bridal wreaths, and allies]",0.18
Mountain Quail,"Poales [grasses, sedges, and allies]",1.7
Mountain Quail,"Rosales [roses, elms, figs, and allies]",1.41
Mountain Quail,"Sapindales [soapberries, cashews, mahoganies, and allies]",5.84
Mountain Quail,"Solanales [nightshades, bindweeds, gooseweeds, and allies]",0.64
Mountain Quail,Unid. Animalia,3.6
Mountain Quail,Unid. Non-biological,0.41
Mountain Quail,Unid. Plantae,0.72
Mountain Quail,Unid. Tracheophyta,76.4
California Quail,"Apiales [carrots, ivies, and allies]",0.15
California Quail,"Asterales [asters, bellflowers, fanflowers, and allies]",2.49
California Quail,Boraginales,3.83
California Quail,"Brassicales [mustards, capers, and allies]",0.26
